lang,Dutch,German,Gothic,Icelandic,Middle English,Old English,Old Norse,Old Saxon,Scots,Swedish,Abenaki,Bislama,Czech,English,Esperanto,Gullah,Hawaiian,Irish,Sranan Tongo,Tok Pisin,Torres Strait Creole,Welsh,Yola,Middle Low German,Danish,Faroese,Luxembourgish,Middle Dutch,Norwegian Bokmål,Norwegian Nynorsk,Saterland Frisian,Afrikaans,Low German,West Frisian,Yiddish,Lower Sorbian,Polish,Russian,Ukrainian,Italian,Old High German,Latin,Old French,Catalan,Romanian,Javanese,Peranakan Indonesian,Spanish,French,Belarusian,Bulgarian,Hindi,Kyrgyz,Macedonian,Old Czech,Old East Slavic,Old Polish,Old Ruthenian,Serbo-Croatian,Slovak,Slovene,Thai,Norwegian,Finnish,Hunsrik,Pennsylvania German,Cimbrian,Elfdalian,Old Swedish,Old Danish,Alemannic German,Central Franconian,Dutch Low Saxon,German Low German,Jersey Dutch,North Frisian,Old Frisian,Plautdietsch,Vilamovian,Estonian,Akkala Sami,Inari Sami,Kildin Sami,Lule Sami,Northern Sami,Pite Sami,Scanian,Skolt Sami,Southern Sami,Norman,Old Dutch,Chuukese,Indonesian,Ingrian,Latvian,Uyghur,Bavarian,Vandalic,West Flemish,Xhosa,Karelian,Livonian,Votic,Võro,Scottish Gaelic,Asturian,Corsican,Occitan,Papiamentu,Portuguese,Assamese,Maori,Tahitian,Wallisian,Zulu,Antillean Creole,Bengali,Cebuano,Gujarati,Kabuverdianu,Khmer,Korean,Malagasy,Taos,Turkish,Urdu,Swabian,Livvi,Veps,Greek,Greenlandic,Volapük,Middle French,Zealandic,Swahili,Georgian,Middle High German,Polabian,Chichewa,Shona,Sotho,Chickasaw,Aukan,Chinese Pidgin English,Ido,East Central German,Azerbaijani,Mòcheno,Crimean Gothic,Galician,Norn,Burmese,Hungarian,Kazakh,Lao,Lithuanian,Malay,Maltese,Mongolian,Jamtish,Istriot,Sicilian,Marshallese,Rotokas,Rotuman,Samoan,Kven,Chinese,Quiripi,Pitjantjatjara,Old Church Slavonic,Old Occitan,Gutnish,Kashubian,Ludian,Old Novgorodian,Russenorsk,Rusyn,Silesian,Ume Sami,Upper Sorbian,Breton,Limburgish,Nyunga,Armenian,Persian,Ter Sami,Albanian,Arabic,Dhivehi,Fiji Hindi,Fijian,Gulf Arabic,Hausa,Hijazi Arabic,Iban,Malayalam,Nauruan,Swazi,Tagalog,Tongan,Yoruba,Brunei Malay,Slavomolisano,Lombard,Tokelauan,Tetelcingo Nahuatl,Farefare,Middle Norwegian,Ottoman Turkish,Basque,Ossetian,Yakut,Louisiana Creole,Manx,Southern Altai,Transylvanian Saxon,Uzbek,Hebrew,Venetian,Eastern Mari,Komi-Zyrian,Rhine Franconian,Friulian,Neapolitan,Pitcairn-Norfolk,Tarantino,Haitian Creole,Picard,Lojban,Tocharian A,Tocharian B,Old Irish,Old Welsh,Ancient Greek,Kalasha,Sanskrit,Aragonese,Aromanian,Bourguignon,Interlingua,Romansch,Sardinian,Old Armenian,Ashokan Prakrit,Hajong,Kalo Finnish Romani,Kannada,Kashmiri,Konkani,Marathi,Nepali,Old Gujarati,Oriya,Pali,Prakrit,Punjabi,Romani,Sinhalese,Sylheti,Tamil,Telugu,Leonese,Ligurian,Old Galician-Portuguese,Piedmontese,Old Prussian,Cornish,Manchu,Walloon,Karao,Dalmatian,Megleno-Romanian,Old Spanish,Middle Irish,Avestan,Balinese,Old Javanese,Romagnol,Sassarese,Southeastern Tepehuan,Afar,Bikol Central,Sambali,Yogad,Vietnamese,Chamorro,Umbrian,Central Kurdish,Chakma,Gojri,Magahi,Northern Kurdish,Phalura,Rohingya,Torwali,Chavacano,Guinea-Bissau Creole,Macanese,Franco-Provençal,Bashkir,Crimean Tatar,Karachay-Balkar,Kumyk,San Juan Atzingo Popoloca,Tatar,Aramaic,Ladin,Old Marathi,Khowar,Sindhi,Tajik,Celtiberian,Faliscan,Old Persian,Oscan,Phrygian,Venetic,Middle Welsh,Latgalian,Chechen,Chamicuro,Old Tamil,Moroccan Arabic,Gaulish,Mon,Middle Armenian,Early Assamese,Baluchi,Gagauz,Mazanderani,Middle Persian,Pashto,Hittite,Istro-Romanian,Mozarabic,Irula,Samogitian,Bezhta,Gallurese,Hiligaynon,Kapampangan,Limos Kalinga,Ternate,Turkmen,Adyghe,Emilian,Slovincian,Bactrian,Gallo,Angevin,Gandhari,Drehu,Extremaduran,Mirandese,West Uvean,Ladino,Mingrelian,Italiot Greek,Classical Syriac,Khalaj,Coptic,Fala,Laki,Lydian,Zazaki,Santali,Amharic,Harari,Lezgi,Oromo,Sidamo,Tigre,Tigrinya,Shan,Middle Korean,Old Japanese,Old Korean,Tibetan,Chhattisgarhi,Assyrian Neo-Aramaic,Basque-Icelandic Pidgin,Bwatoo,Egyptian Arabic,Huave,Masbatenyo,Mauritian Creole,Marrucinian,Mycenaean Greek,Volscian,Laz,Kermanic,Old Median,Northern Luri,Ushojo,Abkhaz,Thracian,Awadhi,Tulu,Aghwan,Luwian,Northern Thai,Old Cornish,Bhojpuri,Kholosi,Alviri-Vidari,Ashkun,Caló,Gilaki,Kamkata-viri,Kriol,Prasuni,Sarikoli,Dogri,Avar,Karaim,Urum,Lycian,Shina,Traveller Norwegian,Tregami,Messapic,Urartian,Old Hindi,Jassic,Marsian,Vestinian,Niuean,Komi-Permyak,Ormuri,Udmurt,Bakhtiari,Indo-Portuguese,Judeo-Italian,Sabir,Svan,Rajbanshi,Magdalena Peñasco Mixtec,Kachchi,Old Punjabi,Sogdian,Tsakonian,Old Khmer,Bundeli,Malvi,Nimadi,Sudovian,Pontic Greek,Yagnobi,Classical Nahuatl,Cappadocian Greek,Udi,Ugaritic,Old Georgian,Mariupol Greek,Parthian,Middle Bengali,Old Bengali,Old Komi,Sundanese,Vaghri,Erzya,Moksha,Nafaanra,Lü,Braj,Old Turkic,Quechua,Glosa,Translingual,Mewari,East Franconian,Southern Kurdish,Waigali,Belizean Creole,Cameroon Pidgin,Jamaican Creole,Nigerian Pidgin,Bishnupriya Manipuri,Primitive Irish,Doteli,Hurrian,Rajasthani,Apalaí,Meänkieli,Burgundian,Mannan,Niya Prakrit,Judeo-Tat,Western Mari,Garhwali,Maithili,Sauraseni Apabhramsa,Welsh Romani,Maguindanao,Waray-Waray,Itsekiri,Seri,Khanty,Tundra Nenets,Iraqi Arabic,Old Catalan,Somali,Middle Gujarati,Varhadi,Gamilaraay,Lingala,Champenois,East Futuna,Seychellois Creole,Tai Dam,Akkadian,Phoenician,Aleut,Kamassian,Yurok,Bourbonnais-Berrichon,Guianese Creole,Karipúna Creole French,Lingua Franca Nova,Lorrain,Poitevin-Saintongeais,Tayo,Even,Ilocano,Tausug,Jingpho,Tetum,Zoogocho Zapotec,Kalami,Aynu,Talysh,Bhadrawahi,Middle Kannada,Old Kannada,Domari,Saramaccan,Saraiki,Illyrian,Old Leonese,Maranao,Jakaltek,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,Tavringer Romani,Cumbric,Balkan Romani,Vlax Romani,Garifuna,Lusitanian,Hawaiian Creole,Marwari,Shughni,Western Kayah,Etruscan,Angloromani,Baltic Romani,Carpathian Romani,Mansi,Sinte Romani,Dungan,Kristang,Old Uyghur,South Picene,Wolof,Tataltepec Chatino,Ket,Ivatan,Kikuyu,Navajo,Old Lithuanian,Pijin,Buryat,Classical Mandaic,Tuvan,Brahui,Zipser German,Aequian,Annobonese,Mecayapan Nahuatl,Yevanic,Western Juxtlahuaca Mixtec,Rade,Andalusian Arabic,Bihari,Kumaoni,Knaanic,Northern Ndebele,Berbice Creole Dutch,Acehnese,Murui Huitoto,Northern Puebla Nahuatl,Sicel,Gottscheerish,Eastern Huasteca Nahuatl,Tarifit,Pictish,Dacian,Kalmyk,Khakas,Ingush,Sathmar Swabian,Isthmus Zapotec,Navarro-Aragonese,Southern Ndebele,Tsonga,Aklanon,Bats,Moore,Purepecha,Eshtehardi,Tswana,Venda,Northern Tepehuan,San Pedro Amuzgos Amuzgo,Balti,Shor,Chagatai,Ledo Kaili,Southern Yukaghir,Asi,Aymara,Bolinao,Cherokee,Choctaw,Kavalan,Mapudungun,Northern Catanduanes Bicolano,Paraguayan Guaraní,Pipil,Tzeltal,Yucatec Maya,Old Tati,Varli,Kaingang,Lepontic,Franc-Comtois,Araki,Carian,Gurjar Apabhramsa,Jutish,Chuvash,Daur,Malecite-Passamaquoddy,Japanese,Yatzachi Zapotec,Isubu,Dongxiang,Kemi Sami,Pohnpeian,Palauan,Chayuco Mixtec,Lake Miwok,Guaraní,Rwanda-Rundi,Unami,Komi-Yazva
Dutch,0.0,0.03401468335710136,0.0157925315586542,0.024507473723128927,0.021760946495536893,0.030845613479110547,0.019859504568742407,0.01531717107695558,0.0083452173453758,0.02878571805841652,0.00021127132519938732,0.0003697248190989278,0.0072360428880790155,0.027254000950720964,0.004014155178788359,0.00010563566259969366,0.00042254265039877464,0.006232504093381926,0.004647969154386521,0.0013204457824961707,0.00015845349389954048,0.006232504093381926,0.009243120477473195,0.001848624095494639,0.021549675170337505,0.01901441926794486,0.017429884328949454,0.01616225637775313,0.019120054930544552,0.017588337822848993,0.01415517878835895,0.016373527702952518,0.003063434215391116,0.012253736861564463,0.013098822162362014,0.0029049807214915754,0.007711403369777637,0.008292399514075953,0.005123329636085142,0.011672740717266148,0.013204457824961708,0.013046004331062167,0.006390957587281467,0.00982411662177151,0.010035387946970897,0.0006338139755981619,5.281783129984683e-05,0.011197380235567527,0.013415729150161095,0.003644430359689431,0.004595151323086674,0.0042254265039877465,0.00042254265039877464,0.005123329636085142,0.001848624095494639,0.0011619922885966302,0.001848624095494639,0.0010035387946970898,0.006232504093381926,0.004066973010088206,0.0032747055405905035,0.0013732636137960175,0.0,0.00565150794908361,0.006021232768182538,0.0038028838535889716,0.009137484814873502,0.00216553108329372,0.011514287223366608,0.0014260814450958643,0.006655046743780701,0.005228965298684836,0.00031690698779908097,0.004859240479585908,0.002746527227592035,0.003433159034490044,0.005545872286483917,0.005228965298684836,0.0044895156604869806,0.003116252046690963,0.00010563566259969366,0.0005281783129984683,0.0007394496381978556,0.0006866318068980087,0.0016901706015950986,0.00021127132519938732,0.0010563566259969366,0.0006338139755981619,0.00031690698779908097,0.004647969154386521,0.010405112766069825,5.281783129984683e-05,0.004014155178788359,0.002693709396292188,0.004436697829187134,0.00026408915649923416,0.004383879997887287,0.00021127132519938732,0.0010035387946970898,0.00026408915649923416,0.0008979031320973961,0.0005809961442983151,0.002218348914593567,0.0007922674694977025,0.004753604816986215,0.004806422648286061,0.0013204457824961707,0.0041726086726879,0.0017958062641947922,0.011250198066867374,0.0016373527702952518,0.0005809961442983151,0.0,5.281783129984683e-05,0.0005281783129984683,0.00010563566259969366,0.0026408915649923414,0.0011619922885966302,0.001584534938995405,0.0005281783129984683,0.0011619922885966302,0.0017429884328949454,0.00021127132519938732,0.00010563566259969366,0.002957798552791422,0.0023768024084931073,0.00021127132519938732,0.00047536048169862145,0.001584534938995405,0.00549305445518407,0.0006338139755981619,0.00026408915649923416,0.0035916125283895844,0.0007394496381978556,0.0011091744572967834,0.0017429884328949454,0.0026408915649923414,0.0016373527702952518,0.00015845349389954048,5.281783129984683e-05,0.00010563566259969366,0.00010563566259969366,0.00010563566259969366,0.00015845349389954048,0.0019014419267944858,0.00042254265039877464,0.0012676279511963239,0.004119790841388053,0.0012676279511963239,0.008028310357576719,0.0007394496381978556,0.0010563566259969366,0.0023768024084931073,0.0012676279511963239,0.00031690698779908097,0.003644430359689431,0.0014260814450958643,0.0012676279511963239,0.0005281783129984683,0.0007922674694977025,0.001848624095494639,0.0035916125283895844,0.00047536048169862145,0.00021127132519938732,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,0.0009507209633972429,0.00015845349389954048,5.281783129984683e-05,0.003750066022289125,0.0010563566259969366,0.00047536048169862145,0.001478899276395711,0.0006866318068980087,0.00015845349389954048,0.00031690698779908097,0.0007394496381978556,0.0016901706015950986,0.00010563566259969366,0.0016901706015950986,0.002429620239792954,0.001954259758094333,5.281783129984683e-05,0.004595151323086674,0.0032218877092906567,0.00021127132519938732,0.004278244335287593,0.0008450853007975493,0.0008450853007975493,0.00026408915649923416,0.00015845349389954048,0.00021127132519938732,0.00015845349389954048,0.00026408915649923416,0.00015845349389954048,0.0008450853007975493,5.281783129984683e-05,0.00010563566259969366,0.002218348914593567,5.281783129984683e-05,0.0003697248190989278,0.00010563566259969366,0.00042254265039877464,0.0008450853007975493,0.00015845349389954048,0.00021127132519938732,0.0,0.0,0.0008979031320973961,0.0007394496381978556,0.0019014419267944858,0.0007394496381978556,0.0003697248190989278,0.0028521628901917286,5.281783129984683e-05,0.00031690698779908097,0.0005281783129984683,0.0006338139755981619,0.0025352559023926477,0.0,0.00026408915649923416,0.00015845349389954048,0.005281783129984683,0.001531717107695558,5.281783129984683e-05,0.00026408915649923416,0.0010035387946970898,0.00015845349389954048,0.00010563566259969366,0.0014260814450958643,0.00216553108329372,0.004383879997887287,0.00015845349389954048,0.007552949875878096,0.0006338139755981619,0.006285321924681773,0.0016373527702952518,0.0039613373474885125,0.0007394496381978556,0.00031690698779908097,0.0022711667458934137,0.002218348914593567,0.003750066022289125,0.00026408915649923416,5.281783129984683e-05,0.00031690698779908097,0.0008979031320973961,0.0007394496381978556,0.001214810119896477,0.0023768024084931073,0.0013732636137960175,0.00021127132519938732,0.0009507209633972429,0.0022711667458934137,0.0014260814450958643,0.0021127132519938733,0.0007394496381978556,0.0006866318068980087,0.0003697248190989278,0.0011091744572967834,0.001531717107695558,0.00026408915649923416,0.0008979031320973961,0.0023768024084931073,0.001214810119896477,0.0011619922885966302,0.0017958062641947922,5.281783129984683e-05,0.0013732636137960175,5.281783129984683e-05,0.002482438071092801,0.00042254265039877464,0.001214810119896477,0.0007922674694977025,0.001584534938995405,0.0005281783129984683,0.0005281783129984683,0.0007394496381978556,0.00021127132519938732,5.281783129984683e-05,5.281783129984683e-05,0.00026408915649923416,0.0,0.0,0.0006338139755981619,5.281783129984683e-05,0.0003697248190989278,0.001214810119896477,0.00015845349389954048,0.0,5.281783129984683e-05,0.0022711667458934137,0.00010563566259969366,0.00042254265039877464,5.281783129984683e-05,0.00021127132519938732,0.00047536048169862145,0.00026408915649923416,0.0009507209633972429,0.00031690698779908097,0.0003697248190989278,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,0.00010563566259969366,0.00010563566259969366,0.0012676279511963239,0.00031690698779908097,0.00031690698779908097,0.00042254265039877464,0.0014260814450958643,5.281783129984683e-05,0.00042254265039877464,0.0010035387946970898,0.00042254265039877464,0.00015845349389954048,5.281783129984683e-05,0.00021127132519938732,0.0011619922885966302,0.00010563566259969366,5.281783129984683e-05,0.00010563566259969366,0.0,0.0006866318068980087,5.281783129984683e-05,0.0003697248190989278,5.281783129984683e-05,0.001214810119896477,0.0,0.0006338139755981619,0.00042254265039877464,0.0012676279511963239,0.0006338139755981619,0.00047536048169862145,0.00010563566259969366,0.0,0.00015845349389954048,5.281783129984683e-05,0.00015845349389954048,0.00042254265039877464,5.281783129984683e-05,0.00010563566259969366,0.00010563566259969366,0.00015845349389954048,0.00010563566259969366,0.00026408915649923416,0.00026408915649923416,0.0005281783129984683,0.00021127132519938732,0.00010563566259969366,0.00015845349389954048,0.0,0.0003697248190989278,0.0007394496381978556,0.0,0.0008450853007975493,0.00015845349389954048,0.00015845349389954048,0.0003697248190989278,0.0003697248190989278,0.0003697248190989278,0.0006338139755981619,0.00015845349389954048,0.00015845349389954048,0.0010035387946970898,5.281783129984683e-05,0.00010563566259969366,0.0,0.0,0.0,0.00015845349389954048,0.0,5.281783129984683e-05,0.00026408915649923416,0.0,0.0,0.0,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.00010563566259969366,0.00015845349389954048,0.0,0.0003697248190989278,5.281783129984683e-05,0.00021127132519938732,0.0,0.00031690698779908097,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.00010563566259969366,5.281783129984683e-05,0.00010563566259969366,0.00042254265039877464,0.0,5.281783129984683e-05,0.00031690698779908097,0.00010563566259969366,5.281783129984683e-05,0.00042254265039877464,0.00015845349389954048,0.00026408915649923416,0.0005281783129984683,0.00010563566259969366,0.00015845349389954048,5.281783129984683e-05,0.00015845349389954048,0.0,5.281783129984683e-05,0.0,0.00010563566259969366,0.00021127132519938732,5.281783129984683e-05,0.00010563566259969366,0.0,0.0,0.00015845349389954048,0.0,0.0,0.0,5.281783129984683e-05,0.00026408915649923416,5.281783129984683e-05,0.00026408915649923416,0.00010563566259969366,5.281783129984683e-05,0.0,5.281783129984683e-05,5.281783129984683e-05,0.0,0.0,0.00042254265039877464,0.00015845349389954048,0.00021127132519938732,0.0005281783129984683,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,0.00042254265039877464,0.00015845349389954048,0.0007394496381978556,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0003697248190989278,0.00010563566259969366,0.0,0.0,0.0,0.00015845349389954048,5.281783129984683e-05,0.00031690698779908097,0.00015845349389954048,5.281783129984683e-05,0.0,0.0,0.0,5.281783129984683e-05,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,0.00021127132519938732,0.00015845349389954048,0.0,0.0,0.0,0.0,0.00021127132519938732,0.00026408915649923416,0.0,0.0,0.00021127132519938732,0.0,0.0,0.0,0.0,0.0,5.281783129984683e-05,0.0,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,5.281783129984683e-05,0.0,0.00010563566259969366,0.0,0.0,0.0,0.0,0.00015845349389954048,5.281783129984683e-05,0.00010563566259969366,0.0,0.0,0.0,5.281783129984683e-05,0.00010563566259969366,0.0,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.0,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.00015845349389954048,0.0,0.0,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.00015845349389954048,0.0,0.0,0.0,0.0,0.00010563566259969366,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,5.281783129984683e-05,5.281783129984683e-05,0.0,0.0,0.00010563566259969366,0.00010563566259969366,0.00010563566259969366,0.00010563566259969366,5.281783129984683e-05,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.0,0.00010563566259969366,0.00015845349389954048,5.281783129984683e-05,5.281783129984683e-05,0.00010563566259969366,0.0,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.00015845349389954048,0.0,0.00010563566259969366,5.281783129984683e-05,0.0,0.0,0.0,0.0,0.00010563566259969366,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.00010563566259969366,5.281783129984683e-05,0.0,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.00026408915649923416,0.0,0.0,0.00010563566259969366,0.0,5.281783129984683e-05,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,5.281783129984683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281783129984683e-05,0.0,0.0,0.00010563566259969366,5.281783129984683e-05,0.0,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,0.00010563566259969366,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,5.281783129984683e-05,0.0,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,5.281783129984683e-05,0.0
